Player,age,player_market_value_euro,season_start_year
José Manuel Arnáiz,29,1800000.0,2024
Juan Cruz,32,1800000.0,2024
Kike Barja,27,1800000.0,2024
Marcos Alonso,34,1800000.0,2024
Oriol Romeu,33,1800000.0,2024
Pablo Marín,21,1800000.0,2024
Pol Lozano,25,1800000.0,2024
Rubén Peña,33,1800000.0,2024
Selim Amallah,28,1800000.0,2024
Stanko Juric,28,1800000.0,2024
Abdón Prats,32,1500000.0,2024
Adama Boiro,22,1500000.0,2024
Adnan Januzaj,30,1500000.0,2024
Adrián Embarba,32,1500000.0,2024
Adrián Pica,22,1500000.0,2024
Aitor Fernández,33,1500000.0,2024
Alfonso Espino,33,1500000.0,2024
Carlos Protesoni,26,1500000.0,2024
David Torres,22,1500000.0,2024
Diego García,24,1500000.0,2024
Edu Expósito,28,1500000.0,2024
Enric Franquesa,28,1500000.0,2024
Fernando Calero,29,1500000.0,2024
Iván Balliu,33,1500000.0,2024
Jailson,29,1500000.0,2024
Jorge Sáenz,28,1500000.0,2024
Juan Soriano,27,1500000.0,2024
Mamadou Sylla,30,1500000.0,2024
Manu Bueno,20,1500000.0,2024
Manu Fuster,27,1500000.0,2024
Marcos André,28,1500000.0,2024
Óscar de Marcos,35,1500000.0,2024
Pere Milla,32,1500000.0,2024
Randy Nteka,27,1500000.0,2024
Sergi Canós,28,1500000.0,2024
Sergio González,32,1500000.0,2024
Yuri Berchiche,35,1500000.0,2024
Denis Suárez,31,1300000.0,2024
Diego Rico,32,1300000.0,2024
José Campaña,31,1300000.0,2024
Matija Nastasić,31,1300000.0,2024
Raúl Albiol,39,1300000.0,2024
Álex Muñoz,30,1200000.0,2024
Álvaro Odriozola,29,1200000.0,2024
Amath Ndiaye,28,1200000.0,2024
Cristhian Stuani,38,1200000.0,2024
Darko Brasanac,33,1200000.0,2024
Darwin Machís,32,1200000.0,2024
Dinko Horkas,25,1200000.0,2024
Duk,25,1200000.0,2024
Facundo Garcés,25,1200000.0,2024
Iván Villar,27,1200000.0,2024
Jon Ander Olasagasti,24,1200000.0,2024
Kiko Femenía,34,1200000.0,2024
Marc Cardona,29,1200000.0,2024
Sergio Carreira,24,1200000.0,2024
Urko González de Zarate,23,1200000.0,2024
Alex Suárez,31,1000000.0,2024
Alfon González,25,1000000.0,2024
Gabriel Misehouy,19,1000000.0,2024
Jesús Owono,24,1000000.0,2024
Jesús Rodríguez,19,1000000.0,2024
Jesús Vallejo,28,1000000.0,2024
Juanma Herzog,20,1000000.0,2024
Leandro Cabrera,33,1000000.0,2024
Marc Bartra,34,1000000.0,2024
Min-su Kim,19,1000000.0,2024
Ørjan Nyland,34,1000000.0,2024
Pablo Durán,23,1000000.0,2024
Unai García,33,1000000.0,2024
Wojciech Szczesny,34,1000000.0,2024
Yellu Santiago,20,1000000.0,2024
Anuar,30,900000.0,2024
Dani Rodríguez,36,900000.0,2024
Fernando Pacheco,32,900000.0,2024
Franco Cervi,30,900000.0,2024
Jasper Cillessen,35,900000.0,2024
Joni Montiel,26,900000.0,2024
Juanpe,33,900000.0,2024
Kike García,35,900000.0,2024
Mihailo Ristic,29,900000.0,2024
Omar Mascarell,32,900000.0,2024
Sergi Gómez,32,900000.0,2024
Tamás Nikitscher,25,900000.0,2024
André Ferreira,28,800000.0,2024
Benito Ramírez,29,800000.0,2024
Domingos Duarte,29,800000.0,2024
Fran Vieites,25,800000.0,2024
Iker Álvarez,23,800000.0,2024
Jaime Mata,36,800000.0,2024
Julián Chicco,27,800000.0,2024
Mario Martín,21,800000.0,2024
Marko Dmitrovic,33,800000.0,2024
Mateu Morey,25,800000.0,2024
Oscar Trejo,36,800000.0,2024
Rafa Mir,27,800000.0,2024
Raúl de Tomás,30,800000.0,2024
Vicente Guaita,38,800000.0,2024
Iván Sánchez,32,600000.0,2024
Jaume Doménech,34,600000.0,2024
Sergi Guardiola,33,600000.0,2024
Adrián,38,500000.0,2024
Chuki,20,500000.0,2024
David López,22,500000.0,2024
Kenedy,29,500000.0,2024
Martín Tejón,20,500000.0,2024
Pau Cabanes,20,500000.0,2024
Pau Navarro,19,500000.0,2024
Pelayo Fernández,21,500000.0,2024
Aleksandar Sedlar,33,400000.0,2024
Allan Nyom,36,400000.0,2024
Antoniu Roca,22,400000.0,2024
Aridane Hernández,35,400000.0,2024
Fer López,20,400000.0,2024
Maroan Sannadi,24,400000.0,2024
Ángel Fortuño,23,300000.0,2024
Ángel Ortiz,20,300000.0,2024
Justin Smith,22,300000.0,2024
Omar Sadik,20,300000.0,2024
Unai Marrero,23,300000.0,2024
Mateo Flores,20,250000.0,2024
Alberto Risco,19,200000.0,2024
Coba da Costa,22,200000.0,2024
Pablo Ramón,23,200000.0,2024
Rafel Bauzà,20,200000.0,2024
Adrián Rodríguez,24,100000.0,2024
Alvin Abajas,21,100000.0,2024
Iván Cuéllar,40,100000.0,2024
Juan Carlos,37,100000.0,2024
Vladyslav Krapyvtsov,19,,2024
Kylian Mbappé,21,180000000.0,2019
Neymar,28,128000000.0,2019
Marco Verratti,27,60000000.0,2019
Mauro Icardi,27,60000000.0,2019
Marquinhos,26,52000000.0,2019
Houssem Aouar,22,49500000.0,2019
Memphis Depay,26,44000000.0,2019
Moussa Dembélé,23,40000000.0,2019
Wissam Ben Yedder,29,40000000.0,2019
Eduardo Camavinga,17,37500000.0,2019
Jonathan Ikoné,22,36000000.0,2019
Ángel Di María,32,32000000.0,2019
Florian Thauvin,27,32000000.0,2019
Abdou Diallo,24,28000000.0,2019
Bruno Guimarães,22,28000000.0,2019
Pablo Sarabia,28,28000000.0,2019
Presnel Kimpembe,24,28000000.0,2019
Thilo Kehrer,23,28000000.0,2019
Boubacar Kamara,20,27000000.0,2019
Victor Osimhen,21,27000000.0,2019
Tiemoué Bakayoko,25,25500000.0,2019
Boubakary Soumaré,21,24500000.0,2019
Idrissa Gueye,30,24000000.0,2019
Julian Draxler,26,24000000.0,2019
Thomas Meunier,28,24000000.0,2019
Jeff Reine-Adélaïde,22,22500000.0,2019
Morgan Sanson,25,22500000.0,2019
William Saliba,19,22500000.0,2019
Aleksandr Golovin,24,20000000.0,2019
Duje Caleta-Car,23,20000000.0,2019
Edinson Cavani,33,20000000.0,2019
Gelson Martins,25,20000000.0,2019
Leandro Paredes,26,20000000.0,2019
Youcef Atal,24,20000000.0,2019
Benoît Badiashile,19,18000000.0,2019
Rayan Cherki,16,18000000.0,2019
Anthony Lopes,29,17500000.0,2019
Gabriel Magalhães,22,17500000.0,2019
Mike Maignan,24,17500000.0,2019
Ander Herrera,30,16000000.0,2019
Colin Dagba,21,16000000.0,2019
Joachim Andersen,24,16000000.0,2019
Jonathan Bamba,24,16000000.0,2019
Juan Bernat,27,16000000.0,2019
Kasper Dolberg,22,16000000.0,2019
Keita Baldé,25,16000000.0,2019
Lucas Tousart,23,16000000.0,2019
Malang Sarr,21,16000000.0,2019
Raphinha,23,16000000.0,2019
Renato Sanches,22,16000000.0,2019
Thiago Mendes,28,16000000.0,2019
Valentin Rongier,25,16000000.0,2019
Zeki Çelik,23,16000000.0,2019
Aurélien Tchouaméni,20,15500000.0,2019
Rayan Aït-Nouri,19,15500000.0,2019
Wylan Cyprien,25,14500000.0,2019
Karl Toko Ekambi,27,14000000.0,2019
Alphonse Areola,27,13000000.0,2019
Yusuf Yazıcı,23,13000000.0,2019
Benjamin Bourigeaud,26,12000000.0,2019
Benjamin Henrichs,23,12000000.0,2019
Darío Benedetto,30,12000000.0,2019
Habib Diallo,25,12000000.0,2019
Jason Denayer,25,12000000.0,2019
Layvin Kurzawa,27,12000000.0,2019
Léo Dubois,25,12000000.0,2019
Lucas Gourna-Douath,16,12000000.0,2019
Maxime Lopez,22,12000000.0,2019
M'Baye Niang,25,12000000.0,2019
Alban Lafont,21,11000000.0,2019
Benjamin Lecomte,29,11000000.0,2019
Guillermo Maripán,26,11000000.0,2019
Stanley Nsoki,21,11000000.0,2019
Steven Nzonzi,31,11000000.0,2019
Tanguy Nianzou,18,11000000.0,2019
Youssouf Fofana,21,11000000.0,2019
Andy Delort,28,10500000.0,2019
Martin Terrier,23,10500000.0,2019
Maxwel Cornet,23,10500000.0,2019
Arnaud Kalimuendo,18,10000000.0,2019
Dimitri Payet,33,10000000.0,2019
Rony Lopes,24,10000000.0,2019
Bertrand Traoré,24,9500000.0,2019
Ibrahim Sangaré,22,9500000.0,2019
Jean-Kévin Augustin,23,9500000.0,2019
Jordan Amavi,26,9500000.0,2019
Kenny Lala,28,9500000.0,2019
Téji Savanier,28,9500000.0,2019
Ibrahima Diallo,21,9000000.0,2019
Rémi Oudin,23,9000000.0,2019
Abdoulaye Touré,26,8000000.0,2019
Adam Ounas,23,8000000.0,2019
Adama Soumaoro,28,8000000.0,2019
Adrien Silva,31,8000000.0,2019
Alexis Claude-Maurice,22,8000000.0,2019
Benjamin André,29,8000000.0,2019
Denis Bouanga,25,8000000.0,2019
Faitout Maouassa,21,8000000.0,2019
François Kamano,24,8000000.0,2019
Gaëtan Laborde,26,8000000.0,2019
Gerónimo Rulli,28,8000000.0,2019
Henry Onyekuru,23,8000000.0,2019
Kevin Strootman,30,8000000.0,2019
Kevin Trapp,29,8000000.0,2019
Keylor Navas,33,8000000.0,2019
Ludovic Blas,22,8000000.0,2019
Nacer Chadli,30,8000000.0,2019
Pablo,29,8000000.0,2019
Pierre Lees-Melou,27,8000000.0,2019
Sergio Rico,26,8000000.0,2019
Serhou Guirassy,24,8000000.0,2019
Walter Benítez,27,8000000.0,2019
Youssouf Sabaly,27,8000000.0,2019
Axel Disasi,22,7200000.0,2019
Bafodé Diakité,19,7200000.0,2019
Imrân Louza,21,7200000.0,2019
Maxence Caqueret,20,7200000.0,2019
Mohamed Simakan,20,7200000.0,2019
Mounir Chouiar,21,7200000.0,2019
Myziane Maolida,21,7200000.0,2019
Timothy Weah,20,7200000.0,2019
Zaydou Youssouf,20,7200000.0,2019
Baptiste Santamaria,25,7000000.0,2019
Edouard Mendy,28,7000000.0,2019
Florent Mollet,28,7000000.0,2019
Sinaly Diomandé,19,7000000.0,2019
Wahbi Khazri,29,7000000.0,2019
Xeka,25,7000000.0,2019
Ludovic Ajorque,26,6800000.0,2019
Moussa Wagué,21,6700000.0,2019
Adrien Thomasson,26,6500000.0,2019
Alexander Djiku,25,6500000.0,2019
Álvaro González,30,6500000.0,2019
Bouna Sarr,28,6500000.0,2019
Cesc Fàbregas,33,6500000.0,2019
Danilo Barbosa,24,6500000.0,2019
Fodé Ballo-Touré,23,6500000.0,2019
Islam Slimani,32,6500000.0,2019
Matz Sels,28,6500000.0,2019
Moses Simon,24,6500000.0,2019
Nemanja Radonjić,24,6500000.0,2019
Otávio,26,6500000.0,2019
Ruben Aguilar,27,6500000.0,2019
Samuel Kalu,22,6500000.0,2019
Stevan Jovetić,30,6500000.0,2019
Youssouf Koné,24,6500000.0,2019
Arthur Zagré,18,6300000.0,2019
Jean Marcelin,20,6300000.0,2019
Joris Chotard,18,6300000.0,2019
Josh Maja,21,6300000.0,2019
Pietro Pellegri,19,6300000.0,2019
Willem Geubbels,18,6300000.0,2019
Yacine Adli,19,6300000.0,2019
Mathieu Cafaro,23,6000000.0,2019
Yann M'Vila,30,6000000.0,2019
Domagoj Bradarić,20,5800000.0,2019
Christophe Hérelle,27,5500000.0,2019
Clément Grenier,29,5500000.0,2019
Gautier Larsonneur,23,5500000.0,2019
Ghislain Konan,24,5500000.0,2019
Hiroki Sakai,30,5500000.0,2019
Isaac Mbenza,24,5500000.0,2019
Kenny Tete,24,5500000.0,2019
Lucas Lima,28,5500000.0,2019
Luiz Araújo,24,5500000.0,2019
Luiz Gustavo,32,5500000.0,2019
Nicolas de Préville,29,5500000.0,2019
Pape Cheikh,22,5500000.0,2019
Paul Bernardoni,23,5500000.0,2019
Predrag Rajković,24,5500000.0,2019
Rafael,29,5500000.0,2019
Adil Aouchiche,17,5400000.0,2019
Kelvin Amian,22,5400000.0,2019
Manu Koné,19,5400000.0,2019
Wesley Fofana,19,5400000.0,2019
Melvin Bard,19,5000000.0,2019
Adrien Hunou,26,4800000.0,2019
Adrien Tamèze,26,4800000.0,2019
Flavien Tait,27,4800000.0,2019
Hamari Traoré,28,4800000.0,2019
Hassane Kamara,26,4800000.0,2019
Ibrahima Sissoko,22,4800000.0,2019
Irvin Cardona,22,4800000.0,2019
James Léa Siliki,24,4800000.0,2019
Jemerson,27,4800000.0,2019
Jérémy Gélin,23,4800000.0,2019
Joris Gnagnon,23,4800000.0,2019
Kamil Glik,32,4800000.0,2019
Pedro Mendes,29,4800000.0,2019
Prince Gouano,26,4800000.0,2019
Romain Del Castillo,24,4800000.0,2019
Thiago Silva,35,4800000.0,2019
Thomas Foket,25,4800000.0,2019
Timothée Kolodziejczak,28,4800000.0,2019
Toma Bašić,23,4800000.0,2019
Youssef Aït Bennasser,23,4800000.0,2019
Arnaud Nordin,22,4500000.0,2019
Boulaye Dia,23,4500000.0,2019
Jean Lucas,22,4500000.0,2019
Loïc Mbe Soh,19,4500000.0,2019
Stéphane Bahoken,28,4500000.0,2019
Tiago Djaló,20,4500000.0,2019
Alexis Blin,23,4000000.0,2019
Amine Gouiri,20,4000000.0,2019
Andrei Girotto,28,4000000.0,2019
Angelo Fulgini,23,4000000.0,2019
Anthony Limbombe,25,4000000.0,2019
Arbër Zeneli,25,4000000.0,2019
Arnaud Souquet,28,4000000.0,2019
Benoît Costil,32,4000000.0,2019
Damien Da Silva,32,4000000.0,2019
Dylan Bronn,25,4000000.0,2019
Enzo Loiodice,19,4000000.0,2019
Eric-Maxim Choupo-Moting,31,4000000.0,2019
Fabien Centonze,24,4000000.0,2019
Jean-Eudes Aholou,26,4000000.0,2019
Kalifa Coulibaly,28,4000000.0,2019
Laurent Koscielny,34,4000000.0,2019
Lebo Mothiba,24,4000000.0,2019
Max Gradel,32,4000000.0,2019
Moussa Konaté,27,4000000.0,2019
Rachid Alioui,28,4000000.0,2019
Valère Germain,30,4000000.0,2019
Wesley Saïd,25,4000000.0,2019
Xavier Chavalerin,29,4000000.0,2019
Andy Pelmard,20,3600000.0,2019
Hicham Boudaoui,20,3600000.0,2019
Ignatius Ganago,21,3600000.0,2019
Jean-Ricner Bellegarde,22,3600000.0,2019
Jean-Victor Makengo,22,3600000.0,2019
Khéphren Thuram,19,3600000.0,2019
Lamine Fomba,22,3600000.0,2019
Nathanaël Mbuku,18,3600000.0,2019
Nicolas Cozza,21,3600000.0,2019
Stephy Mavididi,22,3600000.0,2019
Jordan,24,3500000.0,2019
Renaud Emond,28,3500000.0,2019
Stiven Mendoza,28,3500000.0,2019
Tomas Koubek,27,3500000.0,2019
Anthony Briançon,25,3200000.0,2019
Anthony Caci,22,3200000.0,2019
Cristian Benavente,26,3200000.0,2019
Damien Le Tallec,30,3200000.0,2019
Didier Ndong,26,3200000.0,2019
Enock Kwateng,23,3200000.0,2019
Gil Dias,23,3200000.0,2019
Harold Moukoudi,22,3200000.0,2019
Ibrahima Niane,21,3200000.0,2019
Isaac Lihadji,18,3200000.0,2019
Jesé,27,3200000.0,2019
Jorge,24,3200000.0,2019
Léo Jardim,25,3200000.0,2019
Loris Benito,28,3200000.0,2019
Mama Baldé,24,3200000.0,2019
Mamadou Fofana,22,3200000.0,2019
Mexer,31,3200000.0,2019
Nico Gaitán,32,3200000.0,2019
Patrick Burner,24,3200000.0,2019
Renaud Ripart,27,3200000.0,2019
Saman Ghoddos,26,3200000.0,2019
Samuel Moutoussamy,23,3200000.0,2019
Sofiane Alakouch,21,3200000.0,2019
Thiago Maia,23,3200000.0,2019
Azzedine Ounahi,20,3000000.0,2019
Kays Ruiz-Atil,17,3000000.0,2019
Ambroise Oyongo,29,2800000.0,2019
Antonin Bobichon,24,2800000.0,2019
Gabriel Boschilia,24,2800000.0,2019
Gaël Kakuta,29,2800000.0,2019
Habib Maïga,24,2800000.0,2019
Hamza Mendyl,22,2800000.0,2019
Issiaga Sylla,26,2800000.0,2019
Jonas Martin,30,2800000.0,2019
Jordan Ferri,28,2800000.0,2019
Junior Sambia,23,2800000.0,2019
Kévin N'Doram,24,2800000.0,2019
Lovre Kalinic,30,2800000.0,2019
Marcelo,33,2800000.0,2019
Mathias Pereira Lage,23,2800000.0,2019
Moussa Koné,23,2800000.0,2019
Opa Nguette,25,2800000.0,2019
Ryad Boudebouz,30,2800000.0,2019
Sada Thioub,25,2800000.0,2019
Sergi Palencia,24,2800000.0,2019
Victorien Angban,23,2800000.0,2019
Zinedine Ferhat,27,2800000.0,2019
Dario Maresic,20,2700000.0,2019
Jonathan Panzo,19,2700000.0,2019
Kaj Sierhuis,22,2700000.0,2019
Kalidou Sidibé,21,2700000.0,2019
Moussa Sylla,20,2700000.0,2019
Rafik Guitane,21,2700000.0,2019
Yann Gboho,19,2700000.0,2019
Yassine Benrahou,21,2700000.0,2019
Mehdi Zerkane,20,2500000.0,2019
Mickaël Nade,21,2500000.0,2019
Pablo Martínez,31,2500000.0,2019
Adama Traoré,25,2400000.0,2019
Alfred Gomis,26,2400000.0,2019
Arnaud Lusamba,23,2400000.0,2019
Assane Dioussé,22,2400000.0,2019
Baptiste Reynet,29,2400000.0,2019
Casimir Ninga,27,2400000.0,2019
Charles Traoré,28,2400000.0,2019
Efthymios Koulouris,24,2400000.0,2019
Gen Shoji,27,2400000.0,2019
Jean-Charles Castelletto,25,2400000.0,2019
Jhonder Cádiz,24,2400000.0,2019
Juan Otero,25,2400000.0,2019
Loïs Diony,27,2400000.0,2019
Majeed Waris,28,2400000.0,2019
Marçal,31,2400000.0,2019
Marcus Coco,24,2400000.0,2019
Maxime Poundjé,27,2400000.0,2019
Nayef Aguerd,24,2400000.0,2019
Reinildo Mandava,26,2400000.0,2019
Robert Beric,29,2400000.0,2019
Romain Thomas,32,2400000.0,2019
Rubén Pardo,27,2400000.0,2019
Samuel Grandsir,23,2400000.0,2019
Stéphane Ruffier,33,2400000.0,2019
Steve Mandanda,35,2400000.0,2019
Ui-jo Hwang,27,2400000.0,2019
Vukasin Jovanovic,24,2400000.0,2019
El Bilal Touré,18,2300000.0,2019
Arturo Calabresi,24,2200000.0,2019
Bruno Ecuele Manga,31,2200000.0,2019
Fábio,29,2200000.0,2019
Fousseni Diabaté,24,2200000.0,2019
Georges Mikautadze,19,2200000.0,2019
Julio Tavarès,31,2200000.0,2019
Lamine Koné,31,2200000.0,2019
Stefan Mitrovic,30,2200000.0,2019
Aaron Leya Iseka,22,2000000.0,2019
Abdoulaye Bamba,30,2000000.0,2019
Aïmen Moueffek,19,2000000.0,2019
Anastasios Donis,23,2000000.0,2019
Bakaye Dibassy,30,2000000.0,2019
Denys Bain,26,2000000.0,2019
Eddy Gnahoré,26,2000000.0,2019
Evann Guessand,18,2000000.0,2019
Gaëtan Charbonnier,31,2000000.0,2019
Jérémy Pied,31,2000000.0,2019
Lionel Carole,29,2000000.0,2019
Loïc Rémy,33,2000000.0,2019
Mathias Autret,29,2000000.0,2019
Mathieu Debuchy,34,2000000.0,2019
Mehdi Abeid,27,2000000.0,2019
Moussa Doumbia,25,2000000.0,2019
Nicolas Pallois,32,2000000.0,2019
Racine Coly,24,2000000.0,2019
Riza Durmisi,26,2000000.0,2019
Romain Hamouma,33,2000000.0,2019
Romain Perraud,22,2000000.0,2019
Saîf-Eddine Khaoui,25,2000000.0,2019
Théo Valls,24,2000000.0,2019
Thomas Monconduit,29,2000000.0,2019
Yaya Sanogo,27,2000000.0,2019
Yunis Abdelhamid,32,2000000.0,2019
Alexandre Mendy,26,1800000.0,2019
Kévin Denkey,19,1800000.0,2019
Lucas Da Cunha,19,1800000.0,2019
Lucas Perrin,21,1800000.0,2019
Thomas Basila,21,1800000.0,2019
Cristian Battocchio,28,1700000.0,2019
Paul Lasne,31,1700000.0,2019
Vincent Manceau,30,1700000.0,2019
Abdoul Kader Bamba,26,1600000.0,2019
Alexandre Oukidja,31,1600000.0,2019
Bassem Srarfi,23,1600000.0,2019
Bongani Zungu,27,1600000.0,2019
Chadrac Akolo,25,1600000.0,2019
Corentin Jean,24,1600000.0,2019
Dimitri Liénard,32,1600000.0,2019
Farid El Melali,22,1600000.0,2019
Florian Miguel,23,1600000.0,2019
Franck Honorat,23,1600000.0,2019
Gabriel Silva,29,1600000.0,2019
Gerzino Nyamsi,23,1600000.0,2019
Hyun-jun Suk,29,1600000.0,2019
Ihsan Sacko,22,1600000.0,2019
Jean-Kévin Duverne,22,1600000.0,2019
Jimmy Briand,34,1600000.0,2019
Jordan Lefort,26,1600000.0,2019
Kévin Zohi,23,1600000.0,2019
Loïck Landre,28,1600000.0,2019
Miguel Trauco,27,1600000.0,2019
Nuno Da Costa,29,1600000.0,2019
Pierrick Capelle,33,1600000.0,2019
Quentin Boisgard,23,1600000.0,2019
Rémi Walter,25,1600000.0,2019
Romain Amalfitano,30,1600000.0,2019
Sanjin Prcic,26,1600000.0,2019
Sidy Sarr,24,1600000.0,2019
Souleyman Doumbia,23,1600000.0,2019
Thierry Ambrose,23,1600000.0,2019
Thomas Mangani,33,1600000.0,2019
Tristan Dingomé,29,1600000.0,2019
Vincent Pajot,29,1600000.0,2019
Yassine Benzia,25,1600000.0,2019
Yoann Court,30,1600000.0,2019
Agustín Rogel,22,1400000.0,2019
Dennis Appiah,28,1400000.0,2019
Dereck Kutesa,22,1400000.0,2019
Farid Boulaya,27,1400000.0,2019
Jonathan Cafu,28,1400000.0,2019
Lucas Deaux,31,1400000.0,2019
Wesley Lautoa,32,1400000.0,2019
Camilo,21,1300000.0,2019
Charles Abi,20,1300000.0,2019
Jules Keita,21,1300000.0,2019
Lyle Foster,19,1300000.0,2019
Marley Aké,19,1300000.0,2019
Matheus Pereira,22,1300000.0,2019
Moreto Cassamá,22,1300000.0,2019
Sacha Boey,19,1300000.0,2019
Bingourou Kamara,23,1200000.0,2019
Cheick Timite,22,1200000.0,2019
Ciprian Tătărușanu,34,1200000.0,2019
Diafra Sakho,30,1200000.0,2019
Haitam Aleesami,28,1200000.0,2019
Haris Belkebla,26,1200000.0,2019
Ismaël Traoré,33,1200000.0,2019
Jakob Johansson,30,1200000.0,2019
José Fonte,36,1200000.0,2019
Kévin Monnet-Paquet,31,1200000.0,2019
Logan Costa,19,1200000.0,2019
Loïc Perrin,34,1200000.0,2019
Mateo Pavlovic,30,1200000.0,2019
Mathieu Dossevi,32,1200000.0,2019
Matthieu Udol,24,1200000.0,2019
Nicolas Isimat-Mirin,28,1200000.0,2019
Nolan Roux,32,1200000.0,2019
Rene Krhin,30,1200000.0,2019
Rúnar Alex Rúnarsson,25,1200000.0,2019
Steven Moreira,25,1200000.0,2019
Stoppila Sunzu,31,1200000.0,2019
Théo Pellenard,26,1200000.0,2019
Thomas Delaine,28,1200000.0,2019
Benjamin Jeannot,28,1000000.0,2019
Bilal Benkhedim,19,1000000.0,2019
Clément Depres,25,1000000.0,2019
Mahdi Camara,22,1000000.0,2019
Mathías Suárez,24,1000000.0,2019
Mattéo Ahlinvi,20,1000000.0,2019
Régis Gurtner,33,1000000.0,2019
William Vainqueur,31,1000000.0,2019
Keagan Dolly,27,950000.0,2019
Yannis Clémentia,22,950000.0,2019
Abdoulaye Dabo,19,900000.0,2019
Dimitry Bertaud,22,900000.0,2019
Gaëtan Poussin,21,900000.0,2019
Il-lok Yun,28,900000.0,2019
Ismaïl Aaneba,21,900000.0,2019
Jack Lahne,18,900000.0,2019
Jean-Philippe Krasso,22,900000.0,2019
Marcin Bulka,20,900000.0,2019
Mathieu Gonçalves,19,900000.0,2019
Mitchel Bakker,20,900000.0,2019
Oumar Solet,20,900000.0,2019
Raoul Bellanova,20,900000.0,2019
Wilfried Kanga,22,900000.0,2019
Danijel Subasic,35,800000.0,2019
Dante,36,800000.0,2019
Gaëtan Paquiez,26,800000.0,2019
Haris Duljevic,26,800000.0,2019
John Boye,33,800000.0,2019
Jordan Marié,28,800000.0,2019
Julien Faussurier,33,800000.0,2019
Léo Lacroix,28,800000.0,2019
Mapou Yanga-Mbiwa,31,800000.0,2019
Marshall Munetsi,24,800000.0,2019
Marvin Gakpa,26,800000.0,2019
Mihailo Ristic,24,800000.0,2019
Molla Wagué,29,800000.0,2019
Nicholas Opoku,22,800000.0,2019
Paul Baysse,32,800000.0,2019
Romain Philippoteaux,32,800000.0,2019
Ruben Gabrielsen,28,800000.0,2019
Senou Coulibaly,25,800000.0,2019
Yohan Cabaye,34,800000.0,2019
Bryan Soumaré,21,725000.0,2019
Danijel Petkovic,27,725000.0,2019
Élie Youan,21,725000.0,2019
Hianga'a Mbock,20,725000.0,2019
Mickaël Alphonse,30,725000.0,2019
Mickaël Le Bihan,30,725000.0,2019
Rayan Philippe,19,700000.0,2019
Brendan Chardonnet,25,650000.0,2019
Fouad Chafik,33,650000.0,2019
Grégory Sertic,30,650000.0,2019
Manuel Cabit,27,650000.0,2019
Petar Skuletic,30,650000.0,2019
Yoan Cardinale,26,650000.0,2019
Loïc Badiashile,22,625000.0,2019
Lucas Dias,21,625000.0,2019
Ferris N'Goma,27,550000.0,2019
Joris Kayembe,25,550000.0,2019
Kévin Mayi,27,550000.0,2019
Facundo Píriz,30,525000.0,2019
Haithem Loucif,23,525000.0,2019
Hugo Magnetti,22,525000.0,2019
Yvann Maçon,21,525000.0,2019
Lenny Lacroix,17,500000.0,2019
Abdallah Ndour,26,475000.0,2019
Ibrahim Cissé,24,475000.0,2019
Mauro Goicoechea,32,475000.0,2019
Nolan Mbemba,25,475000.0,2019
Pierrick Valdivia,32,475000.0,2019
Saad Agouzoul,22,475000.0,2019
Albert Lottin,18,450000.0,2019
Anthony Racioppi,21,450000.0,2019
Bilal Boutobba,21,450000.0,2019
Clément Vidal,20,450000.0,2019
Ibrahim Cissé,21,450000.0,2019
Metehan Güclü,21,450000.0,2019
Nathan Ngoumou,20,450000.0,2019
Sambou Sissoko,21,450000.0,2019
Alexandre Olliero,24,400000.0,2019
Alpha Sissoko,23,400000.0,2019
Benjamin Corgnet,33,400000.0,2019
Daniel Congré,35,400000.0,2019
Gaëtan Belaud,33,400000.0,2019
Julien Fabri,26,400000.0,2019
Ngonda Muzinga,25,400000.0,2019
Paul Delecroix,31,400000.0,2019
Renaud Cohade,35,400000.0,2019
Vlatko Stojanovski,23,400000.0,2019
Bastian Badu,20,350000.0,2019
Bridge Ndilu,19,350000.0,2019
Marvin Tshibuabua,18,350000.0,2019
Moussa Diarra,19,350000.0,2019
Sami Ben Amar,22,350000.0,2019
Yehvann Diouf,20,350000.0,2019
Alaixys Romao,36,325000.0,2019
Anthony Walongwa,26,325000.0,2019
Aurélien Chedjou,35,325000.0,2019
David Kiki,26,325000.0,2019
Donovan Léon,27,325000.0,2019
Frédéric Sammaritano,34,325000.0,2019
Gautier Lloris,24,325000.0,2019
Ludovic Baal,34,325000.0,2019
Matthieu Dreyer,31,325000.0,2019
