"Season","Player_URL","comp_name","region","country","season_start_year","squad","player_num","player_name","player_position","player_dob","player_age","player_nationality","current_club","player_height_mtrs","player_foot","date_joined","joined_from","contract_expiry","player_market_value_euro"
"2019","https://www.transfermarkt.com/matija-nastasic/profil/spieler/143559","Bundesliga","Europe","Germany",2019,"FC Schalke 04","5","Matija Nastasić","Centre-Back",1993-03-28,27,"Serbia","CD Leganés","1.87","left","2015-07-01","Manchester City",NA,1.3e+07
"2019","https://www.transfermarkt.com/maximilian-eggestein/profil/spieler/190284","Bundesliga","Europe","Germany",2019,"SV Werder Bremen","35","Maximilian Eggestein","Central Midfield",1996-12-08,23,"Germany","SC Freiburg","1.81","right","2015-07-01","SV Werder Bremen II",NA,1.3e+07
"2019","https://www.transfermarkt.com/charles-aranguiz/profil/spieler/89701","Bundesliga","Europe","Germany",2019,"Bayer 04 Leverkusen","20","Charles Aránguiz","Central Midfield",1989-04-17,31,"Chile","Club Universidad de Chile","1.71","right","2015-08-13","Sport Club Internacional",NA,1.2e+07
"2019","https://www.transfermarkt.com/davy-klaassen/profil/spieler/182932","Bundesliga","Europe","Germany",2019,"SV Werder Bremen","30","Davy Klaassen","Central Midfield",1993-02-21,27,"Netherlands","Ajax Amsterdam","1.79","right","2018-07-27","Everton FC",NA,1.2e+07
"2019","https://www.transfermarkt.com/diadie-samassekou/profil/spieler/315604","Bundesliga","Europe","Germany",2019,"TSG 1899 Hoffenheim","18","Diadié Samassékou","Defensive Midfield",1996-01-11,24,"Mali","TSG 1899 Hoffenheim","1.77","right","2019-08-15","Red Bull Salzburg",NA,1.2e+07
"2019","https://www.transfermarkt.com/goncalo-paciencia/profil/spieler/181547","Bundesliga","Europe","Germany",2019,"Eintracht Frankfurt","39","Gonçalo Paciência","Centre-Forward",1994-08-01,25,"Portugal","Sport Club do Recife","1.84","right","2018-07-12","FC Porto",NA,1.2e+07
"2019","https://www.transfermarkt.com/ishak-belfodil/profil/spieler/111039","Bundesliga","Europe","Germany",2019,"TSG 1899 Hoffenheim","19","Ishak Belfodil","Centre-Forward",1992-01-12,28,"Algeria","FK IMT Belgrad","1.92","right","2018-07-01","Standard Liège",NA,1.2e+07
"2019","https://www.transfermarkt.com/jerome-boateng/profil/spieler/26485","Bundesliga","Europe","Germany",2019,"Bayern Munich","17","Jérôme Boateng","Centre-Back",1988-09-03,31,"Germany","LASK","1.92","right","2011-07-14","Manchester City",NA,1.2e+07
"2019","https://www.transfermarkt.com/john-brooks/profil/spieler/124732","Bundesliga","Europe","Germany",2019,"VfL Wolfsburg","25","John Brooks","Centre-Back",1993-01-28,27,"United States","Hertha BSC","1.94","left","2017-07-01","Hertha BSC",NA,1.2e+07
"2019","https://www.transfermarkt.com/karim-bellarabi/profil/spieler/61087","Bundesliga","Europe","Germany",2019,"Bayer 04 Leverkusen","38","Karim Bellarabi","Right Winger",1990-04-08,30,"Germany",NA,"1.84","right","2011-07-01","Eintracht Braunschweig",NA,1.2e+07
"2019","https://www.transfermarkt.com/xaver-schlager/profil/spieler/223979","Bundesliga","Europe","Germany",2019,"VfL Wolfsburg","24","Xaver Schlager","Central Midfield",1997-09-28,22,"Austria","RB Leipzig","1.74","left","2019-07-01","Red Bull Salzburg",NA,1.2e+07
"2019","https://www.transfermarkt.com/tyler-adams/profil/spieler/332705","Bundesliga","Europe","Germany",2019,"RB Leipzig","14","Tyler Adams","Defensive Midfield",1999-02-14,21,"United States","AFC Bournemouth","1.75","right","2019-01-01","New York Red Bulls",NA,11500000
"2019","https://www.transfermarkt.com/dennis-geiger/profil/spieler/251309","Bundesliga","Europe","Germany",2019,"TSG 1899 Hoffenheim","8","Dennis Geiger","Central Midfield",1998-06-10,22,"Germany","TSG 1899 Hoffenheim","1.73","right","2016-07-01","TSG 1899 Hoffenheim U19",NA,1.1e+07
"2019","https://www.transfermarkt.com/hannes-wolf/profil/spieler/321070","Bundesliga","Europe","Germany",2019,"RB Leipzig","19","Hannes Wolf","Right Winger",1999-04-16,21,"Austria","New York City FC","1.79","left","2019-07-01","Red Bull Salzburg",NA,1.1e+07
"2019","https://www.transfermarkt.com/jacob-bruun-larsen/profil/spieler/293281","Bundesliga","Europe","Germany",2019,"Borussia Dortmund","34","Jacob Bruun Larsen","Left Winger",1998-09-19,21,"Denmark","VfB Stuttgart","1.83","right","2017-07-01","Borussia Dortmund U19",NA,1.1e+07
"2019","https://www.transfermarkt.com/josuha-guilavogui/profil/spieler/93704","Bundesliga","Europe","Germany",2019,"VfL Wolfsburg","23","Josuha Guilavogui","Defensive Midfield",1990-09-19,29,"France","Leeds United","1.88","right","2016-07-01","Atlético de Madrid",NA,1.1e+07
"2019","https://www.transfermarkt.com/maximilian-mittelstadt/profil/spieler/282660","Bundesliga","Europe","Germany",2019,"Hertha BSC","17","Maximilian Mittelstädt","Left-Back",1997-03-18,23,"Germany","VfB Stuttgart","1.8","left","2015-08-19","Hertha BSC U19",NA,1.1e+07
"2019","https://www.transfermarkt.com/moussa-niakhate/profil/spieler/291200","Bundesliga","Europe","Germany",2019,"1.FSV Mainz 05","19","Moussa Niakhaté","Centre-Back",1996-03-08,24,"Senegal","Olympique Lyon","1.9","left","2018-07-07","FC Metz",NA,1.1e+07
"2019","https://www.transfermarkt.com/omar-mascarell/profil/spieler/142031","Bundesliga","Europe","Germany",2019,"FC Schalke 04","6","Omar Mascarell","Defensive Midfield",1993-02-02,27,"Equatorial Guinea","RCD Mallorca","1.81","right","2018-07-02","Real Madrid",NA,1.1e+07
"2019","https://www.transfermarkt.com/roman-burki/profil/spieler/59027","Bundesliga","Europe","Germany",2019,"Borussia Dortmund","1","Roman Bürki","Goalkeeper",1990-11-14,29,"Switzerland","St. Louis CITY SC","1.87","right","2015-07-01","SC Freiburg",NA,1.1e+07
"2019","https://www.transfermarkt.com/sebastiaan-bornauw/profil/spieler/338629","Bundesliga","Europe","Germany",2019,"1.FC Köln","33","Sebastiaan Bornauw","Centre-Back",1999-03-22,21,"Belgium","VfL Wolfsburg","1.91","right","2019-08-06","RSC Anderlecht",NA,1.1e+07
"2019","https://www.transfermarkt.com/stefan-posch/profil/spieler/223974","Bundesliga","Europe","Germany",2019,"TSG 1899 Hoffenheim","38","Stefan Posch","Centre-Back",1997-05-14,23,"Austria","Atalanta BC","1.9","right","2017-07-01","TSG 1899 Hoffenheim II",NA,1.1e+07
"2019","https://www.transfermarkt.com/william/profil/spieler/341710","Bundesliga","Europe","Germany",2019,"VfL Wolfsburg","2","William","Right-Back",1995-04-03,25,"Brazil","Cruzeiro Esporte Clube","1.71","right","2017-07-01","Sport Club Internacional",NA,1.1e+07
"2019","https://www.transfermarkt.com/aaron-martin/profil/spieler/251878","Bundesliga","Europe","Germany",2019,"1.FSV Mainz 05","3","Aarón Martín","Left-Back",1997-04-22,23,"Spain","Genoa CFC","1.78","left","2019-07-01","RCD Espanyol Barcelona",NA,10500000
"2019","https://www.transfermarkt.com/koen-casteels/profil/spieler/108880","Bundesliga","Europe","Germany",2019,"VfL Wolfsburg","1","Koen Casteels","Goalkeeper",1992-06-25,28,"Belgium","Al-Qadsiah FC","1.97","left","2015-01-21","TSG 1899 Hoffenheim",NA,10500000
"2019","https://www.transfermarkt.com/mario-gotze/profil/spieler/74842","Bundesliga","Europe","Germany",2019,"Borussia Dortmund","10","Mario Götze","Attacking Midfield",1992-06-03,28,"Germany","Eintracht Frankfurt","1.76","right","2016-07-21","Bayern Munich",NA,10500000
"2019","https://www.transfermarkt.com/ondrej-duda/profil/spieler/232418","Bundesliga","Europe","Germany",2019,"Hertha BSC","-","Ondrej Duda","Central Midfield",1994-12-05,25,"Slovakia","Hellas Verona","1.8","right","2016-07-20","Legia Warszawa",NA,10500000
"2019","https://www.transfermarkt.com/robert-skov/profil/spieler/270393","Bundesliga","Europe","Germany",2019,"TSG 1899 Hoffenheim","29","Robert Skov","Left Midfield",1996-05-20,24,"Denmark","1.FC Union Berlin","1.85","left","2019-07-29","FC Copenhagen",NA,10500000
"2019","https://www.transfermarkt.com/robin-quaison/profil/spieler/206542","Bundesliga","Europe","Germany",2019,"1.FSV Mainz 05","7","Robin Quaison","Centre-Forward",1993-10-09,26,"Sweden","Aris Thessaloniki","1.83","right","2017-01-31","US Palermo",NA,10500000
"2019","https://www.transfermarkt.com/alexander-nubel/profil/spieler/195778","Bundesliga","Europe","Germany",2019,"FC Schalke 04","35","Alexander Nübel","Goalkeeper",1996-09-30,23,"Germany","VfB Stuttgart","1.93","right","2015-08-27","SC Paderborn 07",NA,9500000
"2019","https://www.transfermarkt.com/benjamin-stambouli/profil/spieler/127160","Bundesliga","Europe","Germany",2019,"FC Schalke 04","17","Benjamin Stambouli","Defensive Midfield",1990-08-13,29,"France","FC Metz","1.8","right","2016-08-26","Paris Saint-Germain",NA,9500000
"2019","https://www.transfermarkt.com/christian-gunter/profil/spieler/93707","Bundesliga","Europe","Germany",2019,"SC Freiburg","30","Christian Günter","Left-Back",1993-02-28,27,"Germany","SC Freiburg","1.84","left","2012-07-01","SC Freiburg U19",NA,9500000
"2019","https://www.transfermarkt.com/djibril-sow/profil/spieler/212723","Bundesliga","Europe","Germany",2019,"Eintracht Frankfurt","8","Djibril Sow","Central Midfield",1997-02-06,23,"Switzerland","Sevilla FC","1.84","right","2019-07-01","BSC Young Boys",NA,9500000
"2019","https://www.transfermarkt.com/jean-kevin-augustin/profil/spieler/264956","Bundesliga","Europe","Germany",2019,"RB Leipzig","-","Jean-Kévin Augustin","Centre-Forward",1997-06-16,23,"France","Motor Lublin","1.79","right","2017-07-06","Paris Saint-Germain",NA,9500000
"2019","https://www.transfermarkt.com/jeffrey-gouweleeuw/profil/spieler/106405","Bundesliga","Europe","Germany",2019,"FC Augsburg","6","Jeffrey Gouweleeuw","Centre-Back",1991-07-10,28,"Netherlands","FC Augsburg","1.88","right","2016-01-09","AZ Alkmaar",NA,9500000
"2019","https://www.transfermarkt.com/jhon-cordoba/profil/spieler/185245","Bundesliga","Europe","Germany",2019,"1.FC Köln","15","Jhon Córdoba","Centre-Forward",1993-05-11,27,"Colombia","FC Krasnodar","1.88","right","2017-07-01","1.FSV Mainz 05",NA,9500000
"2019","https://www.transfermarkt.com/jonjoe-kenny/profil/spieler/258883","Bundesliga","Europe","Germany",2019,"FC Schalke 04","20","Jonjoe Kenny","Right-Back",1997-03-15,23,"England","Hertha BSC","1.76","right","2019-07-01","Everton FC",NA,9500000
"2019","https://www.transfermarkt.com/karim-rekik/profil/spieler/182579","Bundesliga","Europe","Germany",2019,"Hertha BSC","4","Karim Rekik","Centre-Back",1994-12-02,25,"Netherlands","Al-Jazira Club","1.86","left","2017-07-01","Olympique Marseille",NA,9500000
"2019","https://www.transfermarkt.com/ludwig-augustinsson/profil/spieler/170646","Bundesliga","Europe","Germany",2019,"SV Werder Bremen","5","Ludwig Augustinsson","Left-Back",1994-04-21,26,"Sweden","RSC Anderlecht","1.81","left","2017-07-01","FC Copenhagen",NA,9500000
"2019","https://www.transfermarkt.com/peter-gulacsi/profil/spieler/57071","Bundesliga","Europe","Germany",2019,"RB Leipzig","1","Péter Gulácsi","Goalkeeper",1990-05-06,30,"Hungary","RB Leipzig","1.93","right","2015-07-01","Red Bull Salzburg",NA,9500000
"2019","https://www.transfermarkt.com/ramy-bensebaini/profil/spieler/284732","Bundesliga","Europe","Germany",2019,"Borussia Mönchengladbach","25","Ramy Bensebaini","Left-Back",1995-04-16,25,"Algeria","Borussia Dortmund","1.87","left","2019-08-14","Stade Rennais FC",NA,9500000
"2019","https://www.transfermarkt.com/salif-sane/profil/spieler/126534","Bundesliga","Europe","Germany",2019,"FC Schalke 04","26","Salif Sané","Centre-Back",1990-08-25,29,"Senegal","SA Mérignac","1.96","right","2018-07-01","Hannover 96",NA,9500000
"2019","https://www.transfermarkt.com/yann-sommer/profil/spieler/42205","Bundesliga","Europe","Germany",2019,"Borussia Mönchengladbach","1","Yann Sommer","Goalkeeper",1988-12-17,31,"Switzerland","Inter Milan","1.83","right","2014-07-01","FC Basel 1893",NA,9500000
"2019","https://www.transfermarkt.com/daniel-ginczek/profil/spieler/79501","Bundesliga","Europe","Germany",2019,"VfL Wolfsburg","33","Daniel Ginczek","Centre-Forward",1991-04-13,29,"Germany",NA,"1.91","right","2018-07-01","VfB Stuttgart",NA,9e+06
"2019","https://www.transfermarkt.com/ethan-ampadu/profil/spieler/392771","Bundesliga","Europe","Germany",2019,"RB Leipzig","26","Ethan Ampadu","Defensive Midfield",2000-09-14,19,"Wales","Leeds United","1.82","right","2019-07-22","Chelsea FC",NA,9e+06
"2019","https://www.transfermarkt.com/jean-clair-todibo/profil/spieler/605184","Bundesliga","Europe","Germany",2019,"FC Schalke 04","21","Jean-Clair Todibo","Centre-Back",1999-12-30,20,"France","West Ham United","1.9","right","2020-01-15","FC Barcelona",NA,9e+06
"2019","https://www.transfermarkt.com/marcelo-saracchi/profil/spieler/373916","Bundesliga","Europe","Germany",2019,"RB Leipzig","-","Marcelo Saracchi","Left-Back",1998-04-23,22,"Uruguay","CA Boca Juniors","1.72","left","2018-07-01","CA River Plate",NA,9e+06
"2019","https://www.transfermarkt.com/philipp-lienhart/profil/spieler/225657","Bundesliga","Europe","Germany",2019,"SC Freiburg","3","Philipp Lienhart","Centre-Back",1996-07-11,23,"Austria","SC Freiburg","1.89","right","2018-07-01","Real Madrid",NA,9e+06
"2019","https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886","Bundesliga","Europe","Germany",2019,"FC Augsburg","16","Rubén Vargas","Left Winger",1998-08-05,21,"Switzerland","Sevilla FC","1.79","right","2019-07-01","FC Luzern",NA,9e+06
"2019","https://www.transfermarkt.com/admir-mehmedi/profil/spieler/66058","Bundesliga","Europe","Germany",2019,"VfL Wolfsburg","14","Admir Mehmedi","Second Striker",1991-03-16,29,"Switzerland",NA,"1.83","right","2018-01-31","Bayer 04 Leverkusen",NA,8e+06
"2019","https://www.transfermarkt.com/benito-raman/profil/spieler/112930","Bundesliga","Europe","Germany",2019,"FC Schalke 04","9","Benito Raman","Centre-Forward",1994-11-07,25,"Belgium","KV Mechelen","1.72","right","2019-07-05","Fortuna Düsseldorf",NA,8e+06
"2019","https://www.transfermarkt.com/daichi-kamada/profil/spieler/356141","Bundesliga","Europe","Germany",2019,"Eintracht Frankfurt","15","Daichi Kamada","Attacking Midfield",1996-08-05,23,"Japan","Crystal Palace","1.8","right","2017-07-01","Sagan Tosu",NA,8e+06
"2019","https://www.transfermarkt.com/danny-da-costa/profil/spieler/85906","Bundesliga","Europe","Germany",2019,"Eintracht Frankfurt","24","Danny da Costa","Centre-Back",1993-07-13,26,"Germany","1.FSV Mainz 05","1.87","right","2017-07-01","Bayer 04 Leverkusen",NA,8e+06
"2019","https://www.transfermarkt.com/davie-selke/profil/spieler/178459","Bundesliga","Europe","Germany",2019,"Hertha BSC","-","Davie Selke","Centre-Forward",1995-01-20,25,"Germany","Hamburger SV","1.95","right","2017-07-01","RB Leipzig",NA,8e+06
"2019","https://www.transfermarkt.com/dedryck-boyata/profil/spieler/88262","Bundesliga","Europe","Germany",2019,"Hertha BSC","20","Dedryck Boyata","Centre-Back",1990-11-28,29,"Belgium","Without Club","1.88","right","2019-07-01","Celtic FC",NA,8e+06
"2019","https://www.transfermarkt.com/dominique-heintz/profil/spieler/110036","Bundesliga","Europe","Germany",2019,"SC Freiburg","23","Dominique Heintz","Centre-Back",1993-08-15,26,"Germany","1.FC Köln","1.88","left","2018-07-01","1.FC Köln",NA,8e+06
"2019","https://www.transfermarkt.com/florian-niederlechner/profil/spieler/152963","Bundesliga","Europe","Germany",2019,"FC Augsburg","7","Florian Niederlechner","Centre-Forward",1990-10-24,29,"Germany","Hertha BSC","1.87","right","2019-07-01","SC Freiburg",NA,8e+06
"2019","https://www.transfermarkt.com/ihlas-bebou/profil/spieler/237164","Bundesliga","Europe","Germany",2019,"TSG 1899 Hoffenheim","9","Ihlas Bebou","Centre-Forward",1994-04-23,26,"Togo","TSG 1899 Hoffenheim","1.85","right","2019-07-01","Hannover 96",NA,8e+06
"2019","https://www.transfermarkt.com/janik-haberer/profil/spieler/177779","Bundesliga","Europe","Germany",2019,"SC Freiburg","19","Janik Haberer","Central Midfield",1994-04-02,26,"Germany","1.FC Union Berlin","1.87","right","2016-07-01","TSG 1899 Hoffenheim",NA,8e+06
"2019","https://www.transfermarkt.com/jurgen-locadia/profil/spieler/166240","Bundesliga","Europe","Germany",2019,"TSG 1899 Hoffenheim","-","Jürgen Locadia","Centre-Forward",1993-11-07,26,"Curacao","CF Intercity","1.93","right","2019-08-29","Brighton & Hove Albion",NA,8e+06
"2019","https://www.transfermarkt.com/kevin-trapp/profil/spieler/45672","Bundesliga","Europe","Germany",2019,"Eintracht Frankfurt","1","Kevin Trapp","Goalkeeper",1990-07-08,29,"Germany","Eintracht Frankfurt","1.89","right","2019-08-07","Paris Saint-Germain",NA,8e+06
"2019","https://www.transfermarkt.com/kevin-vogt/profil/spieler/84435","Bundesliga","Europe","Germany",2019,"TSG 1899 Hoffenheim","-","Kevin Vogt","Centre-Back",1991-09-23,28,"Germany","1.FC Union Berlin","1.94","right","2016-07-01","1.FC Köln",NA,8e+06
"2019","https://www.transfermarkt.com/laszlo-benes/profil/spieler/243188","Bundesliga","Europe","Germany",2019,"Borussia Mönchengladbach","22","László Bénes","Central Midfield",1997-09-09,22,"Slovakia","1.FC Union Berlin","1.81","left","2016-07-01","MSK Zilina",NA,8e+06
"2019","https://www.transfermarkt.com/lukas-hradecky/profil/spieler/48015","Bundesliga","Europe","Germany",2019,"Bayer 04 Leverkusen","1","Lukas Hradecky","Goalkeeper",1989-11-24,30,"Finland","Bayer 04 Leverkusen","1.92","right","2018-07-01","Eintracht Frankfurt",NA,8e+06
